word,count,relative_use
torn,3,2.22492509419e-05
troubles,4,2.96656679225e-05
attraction,2,1.48328339613e-05
suspicion,5,3.70820849031e-05
celebrate,2,1.48328339613e-05
constitutes,1,7.41641698063e-06
decreased,2,1.48328339613e-05
troubled,5,3.70820849031e-05
decades,3,2.22492509419e-05
parades,1,7.41641698063e-06
ideal,2,1.48328339613e-05
stabilizers,1,7.41641698063e-06
thereby,6,4.44985018838e-05
civilian,9,6.67477528257e-05
matches,1,7.41641698063e-06
subordinates,1,7.41641698063e-06
out-trade,2,1.48328339613e-05
nation,206,0.00152778189801
retrain,1,7.41641698063e-06
records,2,1.48328339613e-05
compelled,1,7.41641698063e-06
arriving,2,1.48328339613e-05
twilight,3,2.22492509419e-05
maintaining,7,5.19149188644e-05
matched,2,1.48328339613e-05
one-seventh,1,7.41641698063e-06
establishing,5,3.70820849031e-05
fisherman,2,1.48328339613e-05
instability,1,7.41641698063e-06
amnesty,2,1.48328339613e-05
quarter,6,4.44985018838e-05
square,1,7.41641698063e-06
concerting,1,7.41641698063e-06
breakthrough,3,2.22492509419e-05
asset's,1,7.41641698063e-06
owing,1,7.41641698063e-06
entering,5,3.70820849031e-05
prudently,2,1.48328339613e-05
crowding,1,7.41641698063e-06
been--progress,1,7.41641698063e-06
undergoing,1,7.41641698063e-06
devaluing,1,7.41641698063e-06
defended--americans,1,7.41641698063e-06
abide,1,7.41641698063e-06
seriously,1,7.41641698063e-06
investigation,1,7.41641698063e-06
suggesting,5,3.70820849031e-05
formula,5,3.70820849031e-05
steamboats,1,7.41641698063e-06
unifying,1,7.41641698063e-06
siege,1,7.41641698063e-06
hemisphere--human,1,7.41641698063e-06
million,103,0.000763890949005
seventh,2,1.48328339613e-05
governing,1,7.41641698063e-06
quite,9,6.67477528257e-05
complicated,6,4.44985018838e-05
plea,1,7.41641698063e-06
pyle,1,7.41641698063e-06
remainder,1,7.41641698063e-06
seventy,2,1.48328339613e-05
patronage,5,3.70820849031e-05
congress--in,1,7.41641698063e-06
training,16,0.00011866267169
modest,1,7.41641698063e-06
initiate,1,7.41641698063e-06
tolerate,1,7.41641698063e-06
undesirable,1,7.41641698063e-06
routes,1,7.41641698063e-06
neglect,5,3.70820849031e-05
saving,2,1.48328339613e-05
reveals,1,7.41641698063e-06
spoken,4,2.96656679225e-05
clause,1,7.41641698063e-06
reprisal,1,7.41641698063e-06
one,274,0.00203209825269
submit,7,5.19149188644e-05
spanish,5,3.70820849031e-05
vote,35,0.000259574594322
open,28,0.000207659675458
city,38,0.000281823845264
growth--while,1,7.41641698063e-06
drumfire,1,7.41641698063e-06
wrath,1,7.41641698063e-06
thirdly,6,4.44985018838e-05
burst,1,7.41641698063e-06
indicate,10,7.41641698063e-05
twenties,1,7.41641698063e-06
draft,4,2.96656679225e-05
realization,2,1.48328339613e-05
structures,5,3.70820849031e-05
cite,6,4.44985018838e-05
obliged,1,7.41641698063e-06
proving,3,2.22492509419e-05
ninety-seven,1,7.41641698063e-06
absorbs,1,7.41641698063e-06
representing,2,1.48328339613e-05
depressed,4,2.96656679225e-05
favors,2,1.48328339613e-05
folly,3,2.22492509419e-05
future,118,0.000875137203714
com-,1,7.41641698063e-06
counselor,2,1.48328339613e-05
russia,3,2.22492509419e-05
depresses,1,7.41641698063e-06
prospect,6,4.44985018838e-05
addressing,1,7.41641698063e-06
san,4,2.96656679225e-05
sam,1,7.41641698063e-06
turned,9,6.67477528257e-05
war--but,2,1.48328339613e-05
sad,2,1.48328339613e-05
say,104,0.000771307365985
buried,4,2.96656679225e-05
climbed,1,7.41641698063e-06
uninterrupted,1,7.41641698063e-06
allen,3,2.22492509419e-05
regards,2,1.48328339613e-05
