word,count,relative_use
employ,2,2.10619431749e-05
contemplates,1,1.05309715874e-05
remembering,2,2.10619431749e-05
congratulation,1,1.05309715874e-05
played,2,2.10619431749e-05
long-pending,1,1.05309715874e-05
actuated,2,2.10619431749e-05
obeying,1,1.05309715874e-05
characterize,1,1.05309715874e-05
elicit,1,1.05309715874e-05
trusted,4,4.21238863498e-05
damaged,1,1.05309715874e-05
quartermaster-general,1,1.05309715874e-05
things,18,0.000189557488574
rebellion,38,0.000400176920323
harmony,2,2.10619431749e-05
emphatic,1,1.05309715874e-05
european,4,4.21238863498e-05
fairly,19,0.000200088460161
seamen,4,4.21238863498e-05
ownership,2,2.10619431749e-05
echoed,1,1.05309715874e-05
passeda,1,1.05309715874e-05
opinions,23,0.000242212346511
capitol,4,4.21238863498e-05
misconstruction,1,1.05309715874e-05
distribute,1,1.05309715874e-05
forsaken,1,1.05309715874e-05
beset,1,1.05309715874e-05
disguise,1,1.05309715874e-05
scaffolding--like,1,1.05309715874e-05
succeeding,7,7.37168011121e-05
previous,8,8.42477726995e-05
enters,1,1.05309715874e-05
phillips,2,2.10619431749e-05
had,210,0.00221150403336
advancement,7,7.37168011121e-05
easy,9,9.47787442869e-05
falter,1,1.05309715874e-05
has,365,0.00384380462942
espoused,1,1.05309715874e-05
exorcised,2,2.10619431749e-05
elevation,2,2.10619431749e-05
disagreement,2,2.10619431749e-05
possible,32,0.000336991090798
possibly,4,4.21238863498e-05
wide-spread,2,2.10619431749e-05
birth,3,3.15929147623e-05
shadow,2,2.10619431749e-05
occurring,2,2.10619431749e-05
desire,10,0.000105309715874
specie,2,2.10619431749e-05
remind,3,3.15929147623e-05
steps,3,3.15929147623e-05
hypocrites---causes,1,1.05309715874e-05
beneficial,2,2.10619431749e-05
right,146,0.00153752185177
old,76,0.000800353840645
crowd,2,2.10619431749e-05
people,268,0.00282230038543
captive,4,4.21238863498e-05
enemies,12,0.000126371659049
perchance,2,2.10619431749e-05
for,788,0.0082984056109
military---its,1,1.05309715874e-05
inhuman,2,2.10619431749e-05
us---by,1,1.05309715874e-05
brigades,1,1.05309715874e-05
losing,1,1.05309715874e-05
where---that,1,1.05309715874e-05
insinuations,2,2.10619431749e-05
dollars,8,8.42477726995e-05
citizens,54,0.000568672465722
anomalous,2,2.10619431749e-05
despair,2,2.10619431749e-05
depopulated,1,1.05309715874e-05
homesteads,1,1.05309715874e-05
ill-founded,2,2.10619431749e-05
judicial,10,0.000105309715874
consulting,1,1.05309715874e-05
statements,1,1.05309715874e-05
respectably,2,2.10619431749e-05
administer,5,5.26548579372e-05
undermining,2,2.10619431749e-05
one-fourth,2,2.10619431749e-05
problematical,1,1.05309715874e-05
consummated,1,1.05309715874e-05
authorizes,2,2.10619431749e-05
fabric,2,2.10619431749e-05
support,27,0.000284336232861
constantly,14,0.000147433602224
knowing,5,5.26548579372e-05
avail,1,1.05309715874e-05
grasping,2,2.10619431749e-05
authorized,9,9.47787442869e-05
resulted,1,1.05309715874e-05
