retreat,4
desire,17
dignity,3
appearing,1
steadily,1
disinclination,1
subjected,2
zeal,7
hogs,1
unnecessary,1
specific,1
misled,2
offices,2
night,1
security,20
pillar,1
inexpedient,1
effusion,3
beneficial,1
right,15
honored,1
creek,2
people,49
vigor,1
flatter,1
successfully,1
crown,1
appellation,1
proportionally,2
transaction,1
productions,3
election,2
triumphed,1
escape,3
dear,2
pain,1
precautions,1
contests,1
enemies,3
shapes,1
deaf,1
proceeding,3
trace,1
for,304
collect,2
notification,1
unavoidable,1
everything,1
continue,9
honoured,1
summoned,2
denied,3
steps,3
subordination,1
participation,2
subscriptions,3
discord,1
corn,5
burn,1
confer,3
natives,1
disappointments,1
provocations,1
defensive,3
suffering,1
post,3
manufacturing,1
permitted,5
shaken,1
takes,1
limitation,1
census,1
dollars,2
citizens,54
hostilities,4
recollect,1
constituting,1
patriotism--,1
cherish,6
eight,1
efforts,10
occupying,1
marshal,6
functions,4
considerations,14
discharging,2
coins,3
statements,2
facility,3
civil,4
prisoners,3
philanthropy,1
bound,4
two,12
administer,2
rendering,5
explain,3
magazines,3
furnishing,3
lieu,2
amsterdam,1
unparellelled,1
insult,3
murderers,3
existed,1
rely,3
america,4
lenity,1
expired,1
support,9
constantly,6
jealousy,4
sovereign,1
payment,4
absolutely,1
accordingly,7
quiet,1
authorized,7
indispensably,1
spring,2
resulted,2
inquietude,1
was,62
war,37
happy,11
lowest,1
head,1
insurrection,11
veil,1
form,11
offer,4
some,63
becoming,1
maxim,1
failure,1
talents,2
powerfully,1
hear,3
sustained,1
removed,2
true,13
comprehending,1
fort,3
continuance,8
congratulations,1
emboldened,1
extremity,1
prosecutions,3
bargain,1
devices,1
tell,1
retire,5
maturing,2
adore,1
unusually,1
temper,2
correspond,1
adorn,1
imposes,1
seneca,1
promises,1
unenlightened,1
proved,2
condign,1
fury,3
wealthy,1
impolitic,1
suspicions,3
evidence,3
despotism,3
exist,1
promised,1
prayer,1
door,1
aforesaid,10
injurious,2
fraternal,1
willingly,1
engines,2
discriminate,1
faithful,7
weakened,1
no,60
index,1
whereas,14
when,42
imparting,1
reality,1
pickering,3
republic,5
unsubscribed,1
ambitious,1
papers,13
test,1
cross-posts,1
unwilling,1
superfluous,1
misinterpreted,2
enlarge,1
intend,1
brothers,1
pronounced,1
why,3
welcome,1
convincing,1
partiality,4
insurrections,2
trouble,1
establish,4
authorities,3
discharge,8
honour,1
hawkins,1
warn,5
longer,3
bestowed,1
proposed,8
interval,1
concord,2
apprehensions,1
together,12
withhold,2
premiums,1
ardently,1
stationing,1
reception,2
time,48
serious,7
unprincipled,1
restored,1
subvert,2
neighbors,1
auspiciously,1
discreetly,1
broke,1
strengthened,1
relieve,1
obviate,3
leads,3
disturbance,1
abatement,1
selection,2
grateful,7
abundant,2
displaying,1
discern,1
devoted,1
injure,1
certainly,1
anticipation,1
depend,9
disorders,2
religion,6
april,2
father,1
contemplating,2
answered,3
charge,1
unpleasant,1
promoting,5
marks,2
suffered,2
circumstances,25
persevere,2
division,1
impostures,1
notwithstanding,1
advantage,6
palliated,1
exalted,1
dependant,1
tends,1
keeping,2
congratulating,1
fourth,3
emergencies,3
disquietude,1
supposition,2
garrisoning,1
advised,2
deploring,1
word,1
fullest,2
gratifies,1
exact,2
pious,2
governments,10
perceived,2
banished,1
presented,5
did,8
turns,1
embarrassment,1
posts,5
standards,1
leave,5
inauspicious,1
settle,1
science,3
depository,2
speculation,1
accumulation,3
prevent,12
wanton,2
revolution,1
regret,4
boards,1
attitude,1
injunction,1
discover,1
wherefore,1
cost,1
scarcity,3
submit,1
substitute,3
accustoming,1
constitution,39
offended,1
deluded,3
assistance,2
favour,2
avowing,1
uniform,6
current,4
hungry,1
annals,1
interpreters,1
reply,1
